locale,market,brand,brand_locale_name,title,subtitle,topic,persona,teacher_id,teacher_mode,runtime_format,duration_band,section_plan_id,variant_pool_size,bestseller_overlay_ref,selection_strategy,pipeline_route,readiness_status,required_source_atoms,required_registry_topic,output_target_path,notes,blockers
zh_TW,taiwan,stabilizer_tw,,,,anxiety,gen_z_professionals,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_z_professionals/anchored/anxiety/CANONICAL.txt;atoms/gen_z_professionals/anxiety/scene/CANONICAL.txt;atoms/gen_z_professionals/anxiety/depth/CANONICAL.txt;atoms/gen_z_professionals/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/zh_TW/stabilizer_tw/anxiety_gen_z_professionals_ahjan.json,composite=0.88; needs_title_synthesis_locale_native,
zh_TW,taiwan,stabilizer_tw,,,,anxiety,healthcare_rns,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/healthcare_rns/anchored/anxiety/CANONICAL.txt;atoms/healthcare_rns/anxiety/scene/CANONICAL.txt;atoms/healthcare_rns/anxiety/depth/CANONICAL.txt;atoms/healthcare_rns/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/zh_TW/stabilizer_tw/anxiety_healthcare_rns_ahjan.json,composite=0.85; needs_title_synthesis_locale_native,
zh_TW,taiwan,stabilizer_tw,,,,anxiety,first_responders,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/first_responders/anchored/anxiety/CANONICAL.txt;atoms/first_responders/anxiety/scene/CANONICAL.txt;atoms/first_responders/anxiety/depth/CANONICAL.txt;atoms/first_responders/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/zh_TW/stabilizer_tw/anxiety_first_responders_ahjan.json,"composite=0.70 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,anxiety,educators,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/educators/anchored/anxiety/CANONICAL.txt;atoms/educators/anxiety/scene/CANONICAL.txt;atoms/educators/anxiety/depth/CANONICAL.txt;atoms/educators/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/zh_TW/stabilizer_tw/anxiety_educators_ahjan.json,"composite=0.70 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,anxiety,working_parents,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/working_parents/anchored/anxiety/CANONICAL.txt;atoms/working_parents/anxiety/scene/CANONICAL.txt;atoms/working_parents/anxiety/depth/CANONICAL.txt;atoms/working_parents/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/zh_TW/stabilizer_tw/anxiety_working_parents_ahjan.json,"composite=0.70 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,anxiety,entrepreneurs,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/entrepreneurs/anchored/anxiety/CANONICAL.txt;atoms/entrepreneurs/anxiety/scene/CANONICAL.txt;atoms/entrepreneurs/anxiety/depth/CANONICAL.txt;atoms/entrepreneurs/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/zh_TW/stabilizer_tw/anxiety_entrepreneurs_ahjan.json,"composite=0.70 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,anxiety,gen_x_sandwich,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/gen_x_sandwich/anchored/anxiety/CANONICAL.txt;atoms/gen_x_sandwich/anxiety/scene/CANONICAL.txt;atoms/gen_x_sandwich/anxiety/depth/CANONICAL.txt;atoms/gen_x_sandwich/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/zh_TW/stabilizer_tw/anxiety_gen_x_sandwich_ahjan.json,"composite=0.70 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,anxiety,gen_alpha_students,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/gen_alpha_students/anchored/anxiety/CANONICAL.txt;atoms/gen_alpha_students/anxiety/scene/CANONICAL.txt;atoms/gen_alpha_students/anxiety/depth/CANONICAL.txt;atoms/gen_alpha_students/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/zh_TW/stabilizer_tw/anxiety_gen_alpha_students_ahjan.json,"composite=0.70 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,anxiety,gen_z_student,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/gen_z_student/anchored/anxiety/CANONICAL.txt;atoms/gen_z_student/anxiety/scene/CANONICAL.txt;atoms/gen_z_student/anxiety/depth/CANONICAL.txt;atoms/gen_z_student/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/zh_TW/stabilizer_tw/anxiety_gen_z_student_ahjan.json,"composite=0.70 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,boundaries,corporate_managers,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/corporate_managers/anchored/boundaries/CANONICAL.txt;atoms/corporate_managers/boundaries/scene/CANONICAL.txt;atoms/corporate_managers/boundaries/depth/CANONICAL.txt;atoms/corporate_managers/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/zh_TW/stabilizer_tw/boundaries_corporate_managers_ahjan.json,"composite=0.68 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,boundaries,millennial_women_professionals,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/millennial_women_professionals/anchored/boundaries/CANONICAL.txt;atoms/millennial_women_professionals/boundaries/scene/CANONICAL.txt;atoms/millennial_women_professionals/boundaries/depth/CANONICAL.txt;atoms/millennial_women_professionals/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/zh_TW/stabilizer_tw/boundaries_millennial_women_professionals_ahjan.json,composite=0.82; needs_title_synthesis_locale_native,
zh_TW,taiwan,stabilizer_tw,,,,boundaries,tech_finance_burnout,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/tech_finance_burnout/anchored/boundaries/CANONICAL.txt;atoms/tech_finance_burnout/boundaries/scene/CANONICAL.txt;atoms/tech_finance_burnout/boundaries/depth/CANONICAL.txt;atoms/tech_finance_burnout/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/zh_TW/stabilizer_tw/boundaries_tech_finance_burnout_ahjan.json,composite=0.85; needs_title_synthesis_locale_native,
zh_TW,taiwan,stabilizer_tw,,,,boundaries,gen_z_professionals,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_z_professionals/anchored/boundaries/CANONICAL.txt;atoms/gen_z_professionals/boundaries/scene/CANONICAL.txt;atoms/gen_z_professionals/boundaries/depth/CANONICAL.txt;atoms/gen_z_professionals/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/zh_TW/stabilizer_tw/boundaries_gen_z_professionals_ahjan.json,composite=0.85; needs_title_synthesis_locale_native,
zh_TW,taiwan,stabilizer_tw,,,,boundaries,healthcare_rns,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/healthcare_rns/anchored/boundaries/CANONICAL.txt;atoms/healthcare_rns/boundaries/scene/CANONICAL.txt;atoms/healthcare_rns/boundaries/depth/CANONICAL.txt;atoms/healthcare_rns/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/zh_TW/stabilizer_tw/boundaries_healthcare_rns_ahjan.json,composite=0.82; needs_title_synthesis_locale_native,
zh_TW,taiwan,stabilizer_tw,,,,boundaries,first_responders,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/first_responders/anchored/boundaries/CANONICAL.txt;atoms/first_responders/boundaries/scene/CANONICAL.txt;atoms/first_responders/boundaries/depth/CANONICAL.txt;atoms/first_responders/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/zh_TW/stabilizer_tw/boundaries_first_responders_ahjan.json,"composite=0.68 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,boundaries,educators,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/educators/anchored/boundaries/CANONICAL.txt;atoms/educators/boundaries/scene/CANONICAL.txt;atoms/educators/boundaries/depth/CANONICAL.txt;atoms/educators/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/zh_TW/stabilizer_tw/boundaries_educators_ahjan.json,"composite=0.68 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,boundaries,working_parents,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/working_parents/anchored/boundaries/CANONICAL.txt;atoms/working_parents/boundaries/scene/CANONICAL.txt;atoms/working_parents/boundaries/depth/CANONICAL.txt;atoms/working_parents/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/zh_TW/stabilizer_tw/boundaries_working_parents_ahjan.json,"composite=0.68 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,boundaries,entrepreneurs,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/entrepreneurs/anchored/boundaries/CANONICAL.txt;atoms/entrepreneurs/boundaries/scene/CANONICAL.txt;atoms/entrepreneurs/boundaries/depth/CANONICAL.txt;atoms/entrepreneurs/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/zh_TW/stabilizer_tw/boundaries_entrepreneurs_ahjan.json,"composite=0.68 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,boundaries,gen_x_sandwich,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/gen_x_sandwich/anchored/boundaries/CANONICAL.txt;atoms/gen_x_sandwich/boundaries/scene/CANONICAL.txt;atoms/gen_x_sandwich/boundaries/depth/CANONICAL.txt;atoms/gen_x_sandwich/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/zh_TW/stabilizer_tw/boundaries_gen_x_sandwich_ahjan.json,"composite=0.68 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,boundaries,gen_alpha_students,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/gen_alpha_students/anchored/boundaries/CANONICAL.txt;atoms/gen_alpha_students/boundaries/scene/CANONICAL.txt;atoms/gen_alpha_students/boundaries/depth/CANONICAL.txt;atoms/gen_alpha_students/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/zh_TW/stabilizer_tw/boundaries_gen_alpha_students_ahjan.json,"composite=0.68 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,boundaries,gen_z_student,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/gen_z_student/anchored/boundaries/CANONICAL.txt;atoms/gen_z_student/boundaries/scene/CANONICAL.txt;atoms/gen_z_student/boundaries/depth/CANONICAL.txt;atoms/gen_z_student/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/zh_TW/stabilizer_tw/boundaries_gen_z_student_ahjan.json,"composite=0.68 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,burnout,corporate_managers,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/corporate_managers/anchored/burnout/CANONICAL.txt;atoms/corporate_managers/burnout/scene/CANONICAL.txt;atoms/corporate_managers/burnout/depth/CANONICAL.txt;atoms/corporate_managers/burnout/teacher/CANONICAL.txt,registry/burnout.yaml,artifacts/books/zh_TW/stabilizer_tw/burnout_corporate_managers_ahjan.json,"composite=0.60 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,burnout,millennial_women_professionals,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/millennial_women_professionals/anchored/burnout/CANONICAL.txt;atoms/millennial_women_professionals/burnout/scene/CANONICAL.txt;atoms/millennial_women_professionals/burnout/depth/CANONICAL.txt;atoms/millennial_women_professionals/burnout/teacher/CANONICAL.txt,registry/burnout.yaml,artifacts/books/zh_TW/stabilizer_tw/burnout_millennial_women_professionals_ahjan.json,composite=0.75; needs_title_synthesis_locale_native,
zh_TW,taiwan,stabilizer_tw,,,,burnout,tech_finance_burnout,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/tech_finance_burnout/anchored/burnout/CANONICAL.txt;atoms/tech_finance_burnout/burnout/scene/CANONICAL.txt;atoms/tech_finance_burnout/burnout/depth/CANONICAL.txt;atoms/tech_finance_burnout/burnout/teacher/CANONICAL.txt,registry/burnout.yaml,artifacts/books/zh_TW/stabilizer_tw/burnout_tech_finance_burnout_ahjan.json,composite=0.77; needs_title_synthesis_locale_native,
zh_TW,taiwan,stabilizer_tw,,,,burnout,gen_z_professionals,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_z_professionals/anchored/burnout/CANONICAL.txt;atoms/gen_z_professionals/burnout/scene/CANONICAL.txt;atoms/gen_z_professionals/burnout/depth/CANONICAL.txt;atoms/gen_z_professionals/burnout/teacher/CANONICAL.txt,registry/burnout.yaml,artifacts/books/zh_TW/stabilizer_tw/burnout_gen_z_professionals_ahjan.json,composite=0.77; needs_title_synthesis_locale_native,
zh_TW,taiwan,stabilizer_tw,,,,burnout,healthcare_rns,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/healthcare_rns/anchored/burnout/CANONICAL.txt;atoms/healthcare_rns/burnout/scene/CANONICAL.txt;atoms/healthcare_rns/burnout/depth/CANONICAL.txt;atoms/healthcare_rns/burnout/teacher/CANONICAL.txt,registry/burnout.yaml,artifacts/books/zh_TW/stabilizer_tw/burnout_healthcare_rns_ahjan.json,composite=0.75; needs_title_synthesis_locale_native,
zh_TW,taiwan,stabilizer_tw,,,,burnout,first_responders,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/first_responders/anchored/burnout/CANONICAL.txt;atoms/first_responders/burnout/scene/CANONICAL.txt;atoms/first_responders/burnout/depth/CANONICAL.txt;atoms/first_responders/burnout/teacher/CANONICAL.txt,registry/burnout.yaml,artifacts/books/zh_TW/stabilizer_tw/burnout_first_responders_ahjan.json,"composite=0.60 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,burnout,educators,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/educators/anchored/burnout/CANONICAL.txt;atoms/educators/burnout/scene/CANONICAL.txt;atoms/educators/burnout/depth/CANONICAL.txt;atoms/educators/burnout/teacher/CANONICAL.txt,registry/burnout.yaml,artifacts/books/zh_TW/stabilizer_tw/burnout_educators_ahjan.json,"composite=0.60 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,burnout,working_parents,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/working_parents/anchored/burnout/CANONICAL.txt;atoms/working_parents/burnout/scene/CANONICAL.txt;atoms/working_parents/burnout/depth/CANONICAL.txt;atoms/working_parents/burnout/teacher/CANONICAL.txt,registry/burnout.yaml,artifacts/books/zh_TW/stabilizer_tw/burnout_working_parents_ahjan.json,"composite=0.60 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,burnout,entrepreneurs,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/entrepreneurs/anchored/burnout/CANONICAL.txt;atoms/entrepreneurs/burnout/scene/CANONICAL.txt;atoms/entrepreneurs/burnout/depth/CANONICAL.txt;atoms/entrepreneurs/burnout/teacher/CANONICAL.txt,registry/burnout.yaml,artifacts/books/zh_TW/stabilizer_tw/burnout_entrepreneurs_ahjan.json,"composite=0.60 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,burnout,gen_x_sandwich,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/gen_x_sandwich/anchored/burnout/CANONICAL.txt;atoms/gen_x_sandwich/burnout/scene/CANONICAL.txt;atoms/gen_x_sandwich/burnout/depth/CANONICAL.txt;atoms/gen_x_sandwich/burnout/teacher/CANONICAL.txt,registry/burnout.yaml,artifacts/books/zh_TW/stabilizer_tw/burnout_gen_x_sandwich_ahjan.json,"composite=0.60 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,burnout,gen_alpha_students,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/gen_alpha_students/anchored/burnout/CANONICAL.txt;atoms/gen_alpha_students/burnout/scene/CANONICAL.txt;atoms/gen_alpha_students/burnout/depth/CANONICAL.txt;atoms/gen_alpha_students/burnout/teacher/CANONICAL.txt,registry/burnout.yaml,artifacts/books/zh_TW/stabilizer_tw/burnout_gen_alpha_students_ahjan.json,"composite=0.60 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,burnout,gen_z_student,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/gen_z_student/anchored/burnout/CANONICAL.txt;atoms/gen_z_student/burnout/scene/CANONICAL.txt;atoms/gen_z_student/burnout/depth/CANONICAL.txt;atoms/gen_z_student/burnout/teacher/CANONICAL.txt,registry/burnout.yaml,artifacts/books/zh_TW/stabilizer_tw/burnout_gen_z_student_ahjan.json,"composite=0.60 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,compassion_fatigue,corporate_managers,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_score,atoms/corporate_managers/anchored/compassion_fatigue/CANONICAL.txt;atoms/corporate_managers/compassion_fatigue/scene/CANONICAL.txt;atoms/corporate_managers/compassion_fatigue/depth/CANONICAL.txt;atoms/corporate_managers/compassion_fatigue/teacher/CANONICAL.txt,registry/compassion_fatigue.yaml,artifacts/books/zh_TW/stabilizer_tw/compassion_fatigue_corporate_managers_ahjan.json,"composite=0.65 (topic_explicit=True, persona_explicit=False); needs_title_synthesis_locale_native",needs_score
zh_TW,taiwan,stabilizer_tw,,,,compassion_fatigue,millennial_women_professionals,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/millennial_women_professionals/anchored/compassion_fatigue/CANONICAL.txt;atoms/millennial_women_professionals/compassion_fatigue/scene/CANONICAL.txt;atoms/millennial_women_professionals/compassion_fatigue/depth/CANONICAL.txt;atoms/millennial_women_professionals/compassion_fatigue/teacher/CANONICAL.txt,registry/compassion_fatigue.yaml,artifacts/books/zh_TW/stabilizer_tw/compassion_fatigue_millennial_women_professionals_ahjan.json,composite=0.80; needs_title_synthesis_locale_native,
zh_TW,taiwan,stabilizer_tw,,,,compassion_fatigue,tech_finance_burnout,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/tech_finance_burnout/anchored/compassion_fatigue/CANONICAL.txt;atoms/tech_finance_burnout/compassion_fatigue/scene/CANONICAL.txt;atoms/tech_finance_burnout/compassion_fatigue/depth/CANONICAL.txt;atoms/tech_finance_burnout/compassion_fatigue/teacher/CANONICAL.txt,registry/compassion_fatigue.yaml,artifacts/books/zh_TW/stabilizer_tw/compassion_fatigue_tech_finance_burnout_ahjan.json,composite=0.82; needs_title_synthesis_locale_native,
zh_TW,taiwan,stabilizer_tw,,,,compassion_fatigue,gen_z_professionals,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_z_professionals/anchored/compassion_fatigue/CANONICAL.txt;atoms/gen_z_professionals/compassion_fatigue/scene/CANONICAL.txt;atoms/gen_z_professionals/compassion_fatigue/depth/CANONICAL.txt;atoms/gen_z_professionals/compassion_fatigue/teacher/CANONICAL.txt,registry/compassion_fatigue.yaml,artifacts/books/zh_TW/stabilizer_tw/compassion_fatigue_gen_z_professionals_ahjan.json,composite=0.82; needs_title_synthesis_locale_native,
zh_TW,taiwan,stabilizer_tw,,,,compassion_fatigue,healthcare_rns,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/healthcare_rns/anchored/compassion_fatigue/CANONICAL.txt;atoms/healthcare_rns/compassion_fatigue/scene/CANONICAL.txt;atoms/healthcare_rns/compassion_fatigue/depth/CANONICAL.txt;atoms/healthcare_rns/compassion_fatigue/teacher/CANONICAL.txt,registry/compassion_fatigue.yaml,artifacts/books/zh_TW/stabilizer_tw/compassion_fatigue_healthcare_rns_ahjan.json,composite=0.80; needs_title_synthesis_locale_native,
